Day ,Month,Year,Case type,No,Day,Month.1,Year.1,Day.1,Month.2,Year.2,Outcome,Day.2,Month.3,Year.3,(Enter free text),Audit Date,Registered,Date_Last_in_Court,Code/Year
31,5,2024,RRC,E1721,17,11,2023,17,1,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-11-17,2024-01-17,E1721/2023
31,5,2024,RRC,E1745,22,11,2023,23,11,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-11-22,2023-11-23,E1745/2023
31,5,2024,RRC,E1756,23,11,2023,13,3,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-11-23,2024-03-13,E1756/2023
31,5,2024,RRC,E1761,24,11,2023,30,4,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-11-24,2024-04-30,E1761/2023
31,5,2024,RRC,E1751,23,11,2023,23,11,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-11-23,2023-11-23,E1751/2023
31,5,2024,RRC,E1752,23,11,2023,23,11,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-11-23,2023-11-23,E1752/2023
31,5,2024,RRC,E1753,23,11,2023,5,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-11-23,2023-12-05,E1753/2023
31,5,2024,RRC,E1432,25,9,2023,26,9,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-09-25,2023-09-26,E1432/2023
31,5,2024,RRC,E1435,26,9,2023,14,12,2023,Active,,,,Needs next date,2024-05-31,2023-09-26,2023-12-14,E1435/2023
31,5,2024,RRC,E1436,27,9,2023,2,11,2023,Active,,,,Recommended for closure CTS,2024-05-31,2023-09-27,2023-11-02,E1436/2023
31,5,2024,RRC,E1442,27,9,2023,8,2,2024,Active,,,,Needs next date,2024-05-31,2023-09-27,2024-02-08,E1442/2023
31,5,2024,RRC,E1443,26,9,2023,28,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-09-26,2024-02-28,E1443/2023
31,5,2024,RRC,E1446,26,9,2023,2,10,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-09-26,2023-10-02,E1446/2023
31,5,2024,RRC,E1449,31,8,2023,29,9,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-08-31,2023-09-29,E1449/2023
31,5,2024,RRC,E1456,29,9,2023,23,1,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-09-29,2024-01-23,E1456/2023
31,5,2024,RRC,E1459,29,9,2023,8,2,2024,Active,,,,Active,2024-05-31,2023-09-29,2024-02-08,E1459/2023
31,5,2024,RRC,E1460,2,10,2023,6,10,2023,Active:Plantiff to Take date at registry after 60 days,,,,Needs next date,2024-05-31,2023-10-02,2023-10-06,E1460/2023
31,5,2024,RRC,E1462,2,10,2023,3,10,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-10-02,2023-10-03,E1462/2023
31,5,2024,RRC,E1429,25,9,2023,26,9,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-09-25,2023-09-26,E1429/2023
31,5,2024,RRC,E1542,18,10,2023,14,11,2023,Active:Plantiff to Take date at registry after 14 days,,,,Needs next date,2024-05-31,2023-10-18,2023-11-14,E1542/2023
31,5,2024,RRC,E1545,13,12,2023,13,12,2023,Active:Plantiff to Take date at registry after 14 days,,,,Needs next date,2024-05-31,2023-12-13,2023-12-13,E1545/2023
31,5,2024,RRC,E1392,15,9,2023,18,9,2023,Active:Plantiff to Take date at registry after 14 days,,,,Needs next date,2024-05-31,2023-09-15,2023-09-18,E1392/2023
31,5,2024,RRC,E1393,15,9,2023,22,9,2023,Active:Plantiff to Take date at registry after 60 days,,,,Needs next date,2024-05-31,2023-09-15,2023-09-22,E1393/2023
31,5,2024,RRC,E1394,15,9,2023,22,9,2023,Active:Plantiff to Take date at registry after 60 days,,,,Needs next date,2024-05-31,2023-09-15,2023-09-22,E1394/2023
31,5,2024,RRC,E1396,18,9,2023,22,9,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-09-18,2023-09-22,E1396/2023
31,5,2024,RRC,E1430,25,9,2023,29,2,2024,Active:Plantiff to Take date at registry after 14 days,,,,Needs next date,2024-05-31,2023-09-25,2024-02-29,E1430/2023
31,5,2024,RRC,E1431,25,9,2023,26,9,2023,Active:Parties to take date at registry,,,,Needs next date,2024-05-31,2023-09-25,2023-09-26,E1431/2023
31,5,2024,RRC,E1875,14,12,2023,14,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-14,2023-12-14,E1875/2023
31,5,2024,RRC,E1876,14,12,2023,15,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-14,2023-12-15,E1876/2023
31,5,2024,RRC,E1877,14,12,2023,22,1,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-14,2024-01-22,E1877/2023
31,5,2024,RRC,E1878,14,12,2023,15,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-14,2023-12-15,E1878/2023
31,5,2024,RRC,E1884,15,12,2023,15,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-15,2023-12-15,E1884/2023
31,5,2024,RRC,E1891,15,12,2023,18,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-15,2023-12-18,E1891/2023
31,5,2024,RRC,E1888,15,12,2023,15,12,2023,Active:Plantiff to Take date at registry after 14 days,,,,Needs next date,2024-05-31,2023-12-15,2023-12-15,E1888/2023
31,5,2024,RRC,E1892,18,12,2023,18,12,2023,Active:Plantiff to Take date at registry after 14 days,,,,Needs next date,2024-05-31,2023-12-18,2023-12-18,E1892/2023
31,5,2024,RRC,E1894,18,12,2023,15,1,2024,Active:Plantiff to Take date at registry after 14 days,,,,Needs next date,2024-05-31,2023-12-18,2024-01-15,E1894/2023
31,5,2024,RRC,E1895,18,12,2023,18,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-18,2023-12-18,E1895/2023
31,5,2024,RRC,E1896,18,12,2023,20,12,2023,Active:Plantiff to Take date at registry after 14 days,,,,Needs next date,2024-05-31,2023-12-18,2023-12-20,E1896/2023
31,5,2024,RRC,E1898,18,12,2023,19,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-18,2023-12-19,E1898/2023
31,5,2024,RRC,1904,18,12,2023,19,12,2023,Active:Plantiff to Take date at registry after 14 days,,,,Needs next date,2024-05-31,2023-12-18,2023-12-19,1904/2023
31,5,2024,RRC,1908,18,12,2023,12,12,2023,Active:Plantiff to Take date at registry after 14 days,,,,Needs next date,2024-05-31,2023-12-18,2023-12-12,1908/2023
31,5,2024,RRC,1910,19,12,2023,19,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-19,2023-12-19,1910/2023
31,5,2024,RRC,1912,19,12,2023,19,12,2023,Active:Plantiff to Take date at registry after 14 days,,,,Needs next date,2024-05-31,2023-12-19,2023-12-19,1912/2023
31,5,2024,RRC,1913,20,12,2023,20,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-20,2023-12-20,1913/2023
31,5,2024,RRC,1917,19,12,2023,20,12,2023,Active:Plantiff to Take date at registry after 14 days,,,,Needs next date,2024-05-31,2023-12-19,2023-12-20,1917/2023
31,5,2024,RRC,1920,19,12,2023,10,1,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-19,2024-01-10,1920/2023
31,5,2024,RRC,E1919,19,12,2023,21,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-19,2023-12-21,E1919/2023
31,5,2024,RRC,E1927,21,12,2023,21,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-21,2023-12-21,E1927/2023
31,5,2024,RRC,E1926,21,12,2023,21,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-21,2023-12-21,E1926/2023
31,5,2024,RRC,E1928,21,12,2023,21,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-21,2023-12-21,E1928/2023
31,5,2024,RRC,E1929,21,12,2023,21,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-21,2023-12-21,E1929/2023
31,5,2024,RRC,1931,21,12,2023,21,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-21,2023-12-21,1931/2023
31,5,2024,RRC,1932,21,12,2023,21,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-21,2023-12-21,1932/2023
31,5,2024,RRC,1937,21,12,2023,29,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-21,2023-12-29,1937/2023
31,5,2024,RRC,1940,21,12,2023,14,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-21,2024-02-14,1940/2023
31,5,2024,RRC,1944,22,12,2023,27,12,2023,Active:Plantiff to Take date at registry after 14 days,,,,Needs next date,2024-05-31,2023-12-22,2023-12-27,1944/2023
31,5,2024,RRC,1945,22,12,2023,15,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-22,2024-02-15,1945/2023
31,5,2024,RRC,1947,27,12,2023,8,1,2024,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-12-27,2024-01-08,1947/2023
31,5,2024,RRC,1950,27,12,2023,28,12,2023,Active:Interparty hearing,,,,Needs next date,2024-05-31,2023-12-27,2023-12-28,1950/2023
31,5,2024,RRC,1958,29,12,2023,12,1,2024,Active:Plantiff to Take date at registry after 14 days,,,,Needs next date,2024-05-31,2023-12-29,2024-01-12,1958/2023
31,5,2024,RRC,150,8,2,2022,14,11,2022,Active- plantiff to take next date in court ,,,,Recommended for dismissal,2024-05-31,2022-02-08,2022-11-14,150/2022
31,5,2024,RRC,153,8,2,2022,10,2,2022,Activehearing within 30 days ,,,,Recommended for dismissal,2024-05-31,2022-02-08,2022-02-10,153/2022
31,5,2024,RRC,96,27,1,2022,1,3,2022,Active,,,,Recommended for dismissal,2024-05-31,2022-01-27,2022-03-01,96/2022
31,5,2024,RRC,97,27,1,2022,1,3,2022,Active,,,,Recommended for dismissal,2024-05-31,2022-01-27,2022-03-01,97/2022
31,5,2024,RRC,100,28,1,2022,1,3,2022,Active,,,,Recommended for dismissal,2024-05-31,2022-01-28,2022-03-01,100/2022
31,5,2024,RRC,101,27,1,2022,14,9,2022,Active,,,,Recommended for dismissal,2024-05-31,2022-01-27,2022-09-14,101/2022
31,5,2024,RRC,104,31,1,2022,2,3,2022,Active,,,,Recommended for dismissal,2024-05-31,2022-01-31,2022-03-02,104/2022
31,5,2024,RRC,108,31,1,2022,23,3,2022,Active,,,,Active,2024-05-31,2022-01-31,2022-03-23,108/2022
31,5,2024,RRC,109,28,1,2022,1,2,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-01-28,2022-02-01,109/2022
31,5,2024,RRC,113,1,2,2022,18,3,2022,Active,,,,Recommended for dismissal,2024-05-31,2022-02-01,2022-03-18,113/2022
31,5,2024,RRC,114,1,2,2022,2,2,2022,Active,,,,Recommended for dismissal,2024-05-31,2022-02-01,2022-02-02,114/2022
31,5,2024,RRC,116,2,2,2022,7,3,2022,Active,,,,Recommended for dismissal,2024-05-31,2022-02-02,2022-03-07,116/2022
31,5,2024,RRC,117,1,2,2022,2,2,2022,Active,,,,Recommended for dismissal,2024-05-31,2022-02-01,2022-02-02,117/2022
31,5,2024,RRC,118,2,2,2022,3,3,2022,Active,,,,Recommended for dismissal,2024-05-31,2022-02-02,2022-03-03,118/2022
31,5,2024,RRC,119,2,2,2022,3,3,2022,Active,,,,Recommended for dismissal,2024-05-31,2022-02-02,2022-03-03,119/2022
31,5,2024,RRC,122,2,2,2022,3,3,2022,Active,,,,Recommended for dismissal,2024-05-31,2022-02-02,2022-03-03,122/2022
31,5,2024,RRC,123,2,2,2022,3,3,2022,Active,,,,Recommended for dismissal,2024-05-31,2022-02-02,2022-03-03,123/2022
31,5,2024,RRC,125,3,2,2022,25,4,2022,Active,,,,Recommended for dismissal,2024-05-31,2022-02-03,2022-04-25,125/2022
31,5,2024,RRC,126,2,2,2022,3,2,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-02-02,2022-02-03,126/2022
31,5,2024,RRC,127,3,2,2022,11,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-02-03,2022-03-11,127/2022
31,5,2024,RRC,130,3,2,2022,8,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-02-03,2022-03-08,130/2022
31,5,2024,RRC,136,4,2,2022,8,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-02-04,2022-03-08,136/2022
31,5,2024,RRC,146,8,2,2022,24,2,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-02-08,2022-02-24,146/2022
31,5,2024,RRC,E022,10,1,2022,12,1,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-01-10,2022-01-12,E022/2022
31,5,2024,RRC,E056 ,14,1,2022,20,1,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-01-14,2022-01-20,E056 /2022
31,5,2024,RRC,E057,17,1,2022,13,4,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-01-17,2022-04-13,E057/2022
31,5,2024,RRC,E058,17,1,2022,9,2,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-01-17,2022-02-09,E058/2022
31,5,2024,RRC,E059,17,1,2022,19,4,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-01-17,2022-04-19,E059/2022
31,5,2024,RRC,E061,17,1,2022,20,1,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-01-17,2022-01-20,E061/2022
31,5,2024,RRC,E028,11,1,2022,13,1,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-01-11,2022-01-13,E028/2022
31,5,2024,RRC,E029,11,1,2022,12,1,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-01-11,2022-01-12,E029/2022
31,5,2024,RRC,E290,11,3,2022,30,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-11,2022-03-30,E290/2022
31,5,2024,RRC,E292,14,3,2022,14,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-14,2022-03-14,E292/2022
31,5,2024,RRC,E250,2,3,2022,9,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-02,2022-03-09,E250/2022
31,5,2024,RRC,E251,3,3,2022,22,6,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-03,2022-06-22,E251/2022
31,5,2024,RRC,E252,3,3,2022,5,7,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-03,2022-07-05,E252/2022
31,5,2024,RRC,E254,3,3,2022,22,2,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-03,2022-02-22,E254/2022
31,5,2024,RRC,E258,4,3,2022,8,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-04,2022-03-08,E258/2022
31,5,2024,RRC,E259,4,3,2022,9,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-04,2022-03-09,E259/2022
31,5,2024,RRC,E261,4,3,2022,14,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-04,2022-03-14,E261/2022
31,5,2024,RRC,E263,7,3,2022,9,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-07,2022-03-09,E263/2022
31,5,2024,RRC,E265,7,3,2022,7,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-07,2022-03-07,E265/2022
31,5,2024,RRC,E266,7,3,2022,18,4,2023,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-07,2023-04-18,E266/2022
31,5,2024,RRC,E269,8,3,2022,9,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-08,2022-03-09,E269/2022
31,5,2024,RRC,E270,8,3,2022,8,6,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-08,2022-06-08,E270/2022
31,5,2024,RRC,E271,8,3,2022,23,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-08,2022-03-23,E271/2022
31,5,2024,RRC,E273,8,3,2022,24,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-08,2022-03-24,E273/2022
31,5,2024,RRC,E274,8,3,2022,11,10,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-08,2022-10-11,E274/2022
31,5,2024,RRC,E275,8,3,2022,29,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-08,2022-03-29,E275/2022
31,5,2024,RRC,E235,28,2,2022,8,6,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-02-28,2022-06-08,E235/2022
31,5,2024,RRC,E236,28,2,2022,3,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-02-28,2022-03-03,E236/2022
31,5,2024,RRC,E238,1,3,2022,3,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-01,2022-03-03,E238/2022
31,5,2024,RRC,E239,1,3,2022,3,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-01,2022-03-03,E239/2022
31,5,2024,RRC,E240,1,3,2022,15,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-01,2022-03-15,E240/2022
31,5,2024,RRC,E278,9,3,2022,14,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-09,2022-03-14,E278/2022
31,5,2024,RRC,E280,9,3,2022,14,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-09,2022-03-14,E280/2022
31,5,2024,RRC,E282,9,3,2022,16,11,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-03-09,2022-11-16,E282/2022
31,5,2024,RRC,628,14,10,2021,4,5,2022,Active,,,,Recommended for dismissal,2024-05-31,2021-10-14,2022-05-04,628/2021
31,5,2024,RRC,600,29,9,2021,14,10,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-09-29,2021-10-14,600/2021
31,5,2024,RRC,599,29,9,2021,4,1,2022,Active,,,,Recommended for dismissal,2024-05-31,2021-09-29,2022-01-04,599/2021
31,5,2024,RRC,601,29,9,2021,21,10,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-09-29,2021-10-21,601/2021
31,5,2024,RRC,603,30,9,2021,1,12,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-09-30,2021-12-01,603/2021
31,5,2024,RRC,605,30,9,2021,4,10,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-09-30,2021-10-04,605/2021
31,5,2024,RRC,606,1,10,2021,18,10,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-10-01,2021-10-18,606/2021
31,5,2024,RRC,608,18,10,2021,28,10,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-10-18,2021-10-28,608/2021
31,5,2024,RRC,609,1,10,2021,21,10,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-10-01,2021-10-21,609/2021
31,5,2024,RRC,611,1,10,2021,28,10,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-10-01,2021-10-28,611/2021
31,5,2024,RRC,612,1,10,2021,14,10,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-10-01,2021-10-14,612/2021
31,5,2024,RRC,613,27,9,2021,4,1,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-09-27,2022-01-04,613/2021
31,5,2024,RRC,614,1,10,2021,12,10,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-10-01,2021-10-12,614/2021
31,5,2024,RRC,615,4,10,2021,21,10,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-10-04,2021-10-21,615/2021
31,5,2024,RRC,616,4,10,2021,11,1,2022,Active,,,,Recommended for dismissal,2024-05-31,2021-10-04,2022-01-11,616/2021
31,5,2024,RRC,618,8,10,2021,26,4,2022,Active,,,,Recommended for dismissal,2024-05-31,2021-10-08,2022-04-26,618/2021
31,5,2024,RRC,620,5,10,2021,25,10,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-10-05,2021-10-25,620/2021
31,5,2024,RRC,621,5,10,2021,25,10,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-10-05,2021-10-25,621/2021
31,5,2024,RRC,622,6,10,2021,9,11,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-10-06,2021-11-09,622/2021
31,5,2024,RRC,623,4,10,2021,9,11,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-10-04,2021-11-09,623/2021
31,5,2024,RRC,624,5,10,2021,15,12,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-10-05,2022-12-15,624/2021
31,5,2024,RRC,625,5,10,2021,4,1,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-10-05,2022-01-04,625/2021
31,5,2024,RRC,626,6,10,2021,8,11,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-10-06,2021-11-08,626/2021
31,5,2024,RRC,752,11,11,2021,9,3,2022,Active,,,,Recommended for dismissal,2024-05-31,2021-11-11,2022-03-09,752/2021
31,5,2024,RRC,753,11,11,2021,8,12,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-11,2021-12-08,753/2021
31,5,2024,RRC,754,11,11,2021,12,1,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-11,2022-01-12,754/2021
31,5,2024,RRC,756,12,11,2021,20,12,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-12,2021-12-20,756/2021
31,5,2024,RRC,761,15,11,2021,9,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-15,2022-03-09,761/2021
31,5,2024,RRC,764,15,11,2021,9,12,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-15,2021-12-09,764/2021
31,5,2024,RRC,765,15,11,2021,9,12,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-15,2021-12-09,765/2021
31,5,2024,RRC,767,2,11,2021,23,11,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-02,2021-11-23,767/2021
31,5,2024,RRC,769,17,11,2021,28,2,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-17,2022-02-28,769/2021
31,5,2024,RRC,771,16,11,2021,23,11,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-16,2021-11-23,771/2021
31,5,2024,RRC,772,16,11,2021,23,11,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-16,2021-11-23,772/2021
31,5,2024,RRC,773,16,11,2021,10,3,2022,Active,,,,Recommended for dismissal,2024-05-31,2021-11-16,2022-03-10,773/2021
31,5,2024,RRC,774,16,11,2021,14,4,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-16,2022-04-14,774/2021
31,5,2024,RRC,775,17,11,2022,4,1,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2022-11-17,2022-01-04,775/2022
31,5,2024,RRC,777,17,11,2021,14,12,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-17,2021-12-14,777/2021
31,5,2024,RRC,778,17,11,2021,15,2,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-17,2021-02-15,778/2021
31,5,2024,RRC,779,17,11,2021,20,1,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-17,2022-01-20,779/2021
31,5,2024,RRC,782,1,12,2021,24,3,2022,Active,,,,Recommended for dismissal,2024-05-31,2021-12-01,2022-03-24,782/2021
31,5,2024,RRC,783,18,11,2021,1,2,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-18,2022-02-01,783/2021
31,5,2024,RRC,784,18,11,2021,1,2,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-18,2022-02-01,784/2021
31,5,2024,RRC,785,18,11,2021,22,3,2022,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-18,2022-03-22,785/2021
31,5,2024,RRC,786,18,11,2021,15,12,2021,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2021-11-18,2021-12-15,786/2021
